loss,mean_squared_error,val_loss,val_mean_squared_error,learning_rate
0.009478243999183178,0.009478243999183178,0.008166215382516384,0.008166215382516384,0.0010000000474974513
0.007033675909042358,0.007033675909042358,0.007615275681018829,0.007615275681018829,0.0010000000474974513
0.006935994606465101,0.006935994606465101,0.007716101128607988,0.007716101128607988,0.0010000000474974513
0.006865295115858316,0.006865295115858316,0.007569344714283943,0.007569344714283943,0.0010000000474974513
0.006813710555434227,0.006813710555434227,0.007616880349814892,0.007616880349814892,0.0010000000474974513
0.006725042127072811,0.006725042127072811,0.007670875173062086,0.007670875173062086,0.0010000000474974513
0.006728009320795536,0.006728009786456823,0.007615850307047367,0.007615850307047367,0.0010000000474974513
0.006610562093555927,0.006610562093555927,0.007589187938719988,0.007589187938719988,0.0005000000237487257
0.006623611785471439,0.006623611785471439,0.007963353767991066,0.007963353767991066,0.0005000000237487257
0.006652553100138903,0.006652553100138903,0.007935396395623684,0.007935396395623684,0.0005000000237487257
