loss,mean_squared_error,val_loss,val_mean_squared_error,learning_rate
0.007698879577219486,0.007698879577219486,0.00778062641620636,0.00778062641620636,0.0010000000474974513
0.006913697812706232,0.006913697812706232,0.007647617720067501,0.007647617720067501,0.0010000000474974513
0.006837361492216587,0.006837361492216587,0.0075681330636143684,0.0075681330636143684,0.0010000000474974513
0.006736412178725004,0.006736412178725004,0.0076708546839654446,0.0076708546839654446,0.0010000000474974513
0.0067399838007986546,0.0067399838007986546,0.007702818606048822,0.007702818606048822,0.0010000000474974513
0.006700020749121904,0.006700020749121904,0.00787738710641861,0.00787738710641861,0.0010000000474974513
0.006703352089971304,0.006703352089971304,0.007834981195628643,0.007834981195628643,0.0010000000474974513
0.006583229638636112,0.006583229638636112,0.007460663095116615,0.007460663095116615,0.0005000000237487257
0.006648505572229624,0.006648505572229624,0.007662435993552208,0.007662435993552208,0.0005000000237487257
0.006569144316017628,0.006569144316017628,0.007518603000789881,0.007518603000789881,0.0005000000237487257
0.006542160641402006,0.006542160641402006,0.00748368538916111,0.00748368538916111,0.0005000000237487257
0.006512502674013376,0.006512502674013376,0.007456118706613779,0.007456118706613779,0.0005000000237487257
0.0064454469829797745,0.0064454469829797745,0.007423702627420425,0.007423702627420425,0.0005000000237487257
0.006408484652638435,0.006408484652638435,0.007353972177952528,0.007353972177952528,0.0002500000118743628
0.006374718155711889,0.006374718155711889,0.0073042321018874645,0.0073042321018874645,0.0002500000118743628
0.006306777708232403,0.006306777708232403,0.007233841810375452,0.007233841810375452,0.0002500000118743628
0.006314478814601898,0.006314478814601898,0.007281970698386431,0.007281970698386431,0.0002500000118743628
0.006255502346903086,0.006255502346903086,0.007273330353200436,0.007273330353200436,0.0002500000118743628
0.006323947571218014,0.006323947571218014,0.007238440681248903,0.007238440681248903,0.0002500000118743628
0.00621952535584569,0.00621952535584569,0.0071576423943042755,0.0071576423943042755,0.0002500000118743628
0.006213661748915911,0.006213661748915911,0.007143185008317232,0.007143185008317232,0.0002500000118743628
0.006177760660648346,0.006177760660648346,0.007164434064179659,0.007164434064179659,0.0001250000059371814
0.006121356505900621,0.006121356505900621,0.0070830355398356915,0.0070830355398356915,0.0001250000059371814
0.006124726962298155,0.006124726962298155,0.007090586703270674,0.007090586703270674,0.0001250000059371814
0.00615333067253232,0.00615333067253232,0.007029569707810879,0.007029569707810879,0.0001250000059371814
0.006124806124716997,0.006124806124716997,0.007072427310049534,0.007072427310049534,0.0001250000059371814
0.0060797808691859245,0.0060797808691859245,0.007042150478810072,0.007042150478810072,0.0001250000059371814
0.006101129576563835,0.006101129576563835,0.0070945145562291145,0.0070945145562291145,0.0001250000059371814
0.0059897019527852535,0.0059897019527852535,0.007052792236208916,0.007052792236208916,6.25000029685907e-05
0.005990908481180668,0.005990908481180668,0.007016624324023724,0.007016624324023724,6.25000029685907e-05
0.006072062999010086,0.006072062999010086,0.007061467505991459,0.007061467505991459,6.25000029685907e-05
0.006034800782799721,0.006034800782799721,0.007073670160025358,0.007073670160025358,6.25000029685907e-05
0.006004017777740955,0.006004017777740955,0.0070211696438491344,0.0070211696438491344,6.25000029685907e-05
0.005946057848632336,0.005946057848632336,0.007026446983218193,0.007026446983218193,3.125000148429535e-05
0.006029537878930569,0.006029537878930569,0.007022801786661148,0.007022801786661148,3.125000148429535e-05
0.005990643985569477,0.005990643985569477,0.007013249676674604,0.007013249676674604,3.125000148429535e-05
0.0060208686627447605,0.0060208686627447605,0.007005197927355766,0.007005197927355766,3.125000148429535e-05
0.006066604517400265,0.006066604517400265,0.007033584173768759,0.007033584173768759,3.125000148429535e-05
0.006016218103468418,0.006016218103468418,0.007006927393376827,0.007006927393376827,1.5625000742147677e-05
0.005988496355712414,0.005988496355712414,0.007028092164546251,0.007028092164546251,1.5625000742147677e-05
0.005993267055600882,0.005993267055600882,0.00702013960108161,0.00702013960108161,1.5625000742147677e-05
0.005939381662756205,0.005939381662756205,0.007032160181552172,0.007032160181552172,1.5625000742147677e-05
0.005982438568025827,0.005982438568025827,0.006997597869485617,0.006997597869485617,1.5625000742147677e-05
0.005956142209470272,0.005956142209470272,0.006994396913796663,0.006994396913796663,7.812500371073838e-06
0.0059124017134308815,0.0059124017134308815,0.006999444216489792,0.006999444216489792,7.812500371073838e-06
0.00597924180328846,0.00597924180328846,0.006992964539676905,0.006992964539676905,7.812500371073838e-06
0.005927740596234798,0.005927740596234798,0.007006806321442127,0.007006806321442127,7.812500371073838e-06
0.005964871030300856,0.005964871030300856,0.007005821447819471,0.007005821447819471,7.812500371073838e-06
0.005936396773904562,0.005936396773904562,0.006997265387326479,0.006997265387326479,3.906250185536919e-06
0.0059003569185733795,0.0059003569185733795,0.007000525947660208,0.007000525947660208,3.906250185536919e-06
0.005898573435842991,0.005898573435842991,0.00699745025485754,0.00699745025485754,3.906250185536919e-06
0.00602368451654911,0.00602368451654911,0.007000306621193886,0.007000306621193886,3.906250185536919e-06
0.005897865165024996,0.005897865165024996,0.0069997976534068584,0.0069997976534068584,3.906250185536919e-06
0.0058980840258300304,0.0058980840258300304,0.007000379730015993,0.007000379730015993,1.9531250927684596e-06
0.005978028289973736,0.005978028289973736,0.006999074015766382,0.006999074015766382,1.9531250927684596e-06
0.0060398089699447155,0.0060398089699447155,0.007003959268331528,0.007003959268331528,1.9531250927684596e-06
0.0060008312575519085,0.0060008312575519085,0.007002494763582945,0.007002494763582945,1.9531250927684596e-06
0.005945649929344654,0.005945649929344654,0.007005912717431784,0.007005912717431784,1.9531250927684596e-06
0.005930476821959019,0.005930476821959019,0.007006240077316761,0.007006240077316761,9.765625463842298e-07
0.005949513055384159,0.005949513055384159,0.007008429616689682,0.007008429616689682,9.765625463842298e-07
0.0059340340085327625,0.0059340340085327625,0.0070066386833786964,0.0070066386833786964,9.765625463842298e-07
0.005975744687020779,0.005975744687020779,0.007008703891187906,0.007008703891187906,9.765625463842298e-07
0.005992570426315069,0.005992570426315069,0.007006208878010511,0.007006208878010511,9.765625463842298e-07
0.005940500181168318,0.005940500181168318,0.007006347645074129,0.007006347645074129,4.882812731921149e-07
0.005993369966745377,0.005993369966745377,0.0070066433399915695,0.0070066433399915695,4.882812731921149e-07
0.005861895624548197,0.005861895624548197,0.007006441242992878,0.007006441242992878,4.882812731921149e-07
0.005955936852842569,0.005955936852842569,0.007006758823990822,0.007006758823990822,4.882812731921149e-07
0.005951683968305588,0.005951683968305588,0.007007035426795483,0.007007035426795483,4.882812731921149e-07
0.005997570231556892,0.005997570231556892,0.007006723899394274,0.007006723899394274,2.4414063659605745e-07
0.005966282449662685,0.005966282449662685,0.0070069776847958565,0.0070069776847958565,2.4414063659605745e-07
0.005978068336844444,0.005978068336844444,0.007006123661994934,0.007006123661994934,2.4414063659605745e-07
0.0059809088706970215,0.0059809088706970215,0.007006038445979357,0.007006038445979357,2.4414063659605745e-07
0.005939850118011236,0.005939850118011236,0.007006222847849131,0.007006222847849131,2.4414063659605745e-07
0.005923722870647907,0.005923722870647907,0.007005868013948202,0.007005868013948202,1.2207031829802872e-07
0.005987890530377626,0.005987890530377626,0.0070055690594017506,0.0070055690594017506,1.2207031829802872e-07
0.005980822257697582,0.005980822257697582,0.0070056249387562275,0.0070056249387562275,1.2207031829802872e-07
0.0059674992226064205,0.0059674992226064205,0.007005690596997738,0.007005690596997738,1.2207031829802872e-07
0.005975218955427408,0.005975218955427408,0.007005529943853617,0.007005529943853617,1.2207031829802872e-07
0.005935178138315678,0.005935178138315678,0.0070055508986115456,0.0070055508986115456,6.103515914901436e-08
0.0059072780422866344,0.0059072780422866344,0.007005469873547554,0.007005469873547554,6.103515914901436e-08
0.005929963197559118,0.005929963197559118,0.0070055401884019375,0.0070055401884019375,6.103515914901436e-08
0.00597399240359664,0.00597399240359664,0.007005589548498392,0.007005589548498392,6.103515914901436e-08
0.005940507166087627,0.005940507166087627,0.007005639839917421,0.007005639839917421,6.103515914901436e-08
0.005976573098450899,0.005976573098450899,0.007005621679127216,0.007005621679127216,3.051757957450718e-08
0.005954990163445473,0.005954990163445473,0.007005591876804829,0.007005591876804829,3.051757957450718e-08
0.005966678727418184,0.005966678727418184,0.007005585357546806,0.007005585357546806,3.051757957450718e-08
0.0059318239800632,0.0059318239800632,0.007005589082837105,0.007005589082837105,3.051757957450718e-08
0.005962110124528408,0.005962110124528408,0.007005663588643074,0.007005663588643074,3.051757957450718e-08
0.005952478386461735,0.005952478386461735,0.007005664985626936,0.007005664985626936,1.525878978725359e-08
0.006019143853336573,0.006019143853336573,0.007005707826465368,0.007005707826465368,1.525878978725359e-08
0.005969698075205088,0.005969698075205088,0.007005693390965462,0.007005693390965462,1.525878978725359e-08
0.00596122769638896,0.00596122769638896,0.007005718071013689,0.007005718071013689,1.525878978725359e-08
0.005969161633402109,0.005969161633402109,0.007005714345723391,0.007005714345723391,1.525878978725359e-08
0.006006785202771425,0.006006785202771425,0.007005710620433092,0.007005710620433092,7.629394893626795e-09
0.005965788848698139,0.005965788848698139,0.007005717139691114,0.007005717139691114,7.629394893626795e-09
0.005948963575065136,0.005948963575065136,0.007005724124610424,0.007005724124610424,7.629394893626795e-09
0.005933788139373064,0.005933788139373064,0.007005712948739529,0.007005712948739529,7.629394893626795e-09
0.0059078894555568695,0.0059078894555568695,0.007005729246884584,0.007005729246884584,7.629394893626795e-09
0.005965979769825935,0.005965979769825935,0.007005732972174883,0.007005732972174883,3.814697446813398e-09
0.00597800500690937,0.00597800500690937,0.0070057339034974575,0.0070057339034974575,3.814697446813398e-09
