loss,mean_squared_error,val_loss,val_mean_squared_error
0.00934023130685091,0.006892254110425711,0.008092278614640236,0.007759042549878359
0.006866896525025368,0.006664300803095102,0.008098481222987175,0.007928538136184216
0.006840848829597235,0.006706413347274065,0.007783509325236082,0.007653872948139906
0.006817279849201441,0.006695672869682312,0.007840100675821304,0.007737799547612667
0.00673773605376482,0.006632484495639801,0.007701477035880089,0.007607771549373865
0.006727323867380619,0.006627968978136778,0.007763397879898548,0.007669961079955101
0.006750163622200489,0.006649470888078213,0.007812372408807278,0.007700982037931681
0.006729163695126772,0.006624267436563969,0.007795085199177265,0.007694882806390524
0.006718778051435947,0.006605449598282576,0.007680329028517008,0.007568401750177145
0.006713038310408592,0.0066033522598445415,0.0077585987746715546,0.007634948939085007
