loss,mean_squared_error,val_loss,val_mean_squared_error,learning_rate
0.007524937856942415,0.007524937856942415,0.008328295312821865,0.008328295312821865,0.0010000000474974513
0.006824376992881298,0.006824376992881298,0.007811115123331547,0.007811115123331547,0.0010000000474974513
0.006760078016668558,0.006760078016668558,0.0076306406408548355,0.0076306406408548355,0.0010000000474974513
0.006679333280771971,0.006679333280771971,0.007538728415966034,0.007538728415966034,0.0010000000474974513
0.006725424900650978,0.006725424900650978,0.007530467584729195,0.007530467584729195,0.0010000000474974513
0.006689065136015415,0.006689065136015415,0.00759923504665494,0.00759923504665494,0.0010000000474974513
0.006710933521389961,0.006710933521389961,0.007576601579785347,0.007576601579785347,0.0010000000474974513
0.006663169711828232,0.006663169711828232,0.007485073059797287,0.007485073059797287,0.0010000000474974513
0.0066091460175812244,0.0066091460175812244,0.00755578326061368,0.00755578326061368,0.0010000000474974513
0.006565853022038937,0.006565853022038937,0.007582877296954393,0.007582877296954393,0.0010000000474974513
0.006446931976824999,0.006446931976824999,0.007374410051852465,0.007374410051852465,0.0005000000237487257
0.0064435857348144054,0.0064435857348144054,0.00747604388743639,0.00747604388743639,0.0005000000237487257
0.006408544257283211,0.006408544257283211,0.00729901809245348,0.00729901809245348,0.0005000000237487257
0.00640876404941082,0.00640876404941082,0.007372546009719372,0.007372546009719372,0.0005000000237487257
0.006388351321220398,0.006388351321220398,0.007198826409876347,0.007198826409876347,0.0005000000237487257
0.006339374464005232,0.006339374464005232,0.0072057913057506084,0.0072057913057506084,0.0005000000237487257
0.006272617261856794,0.006272617261856794,0.0070943813771009445,0.0070943813771009445,0.0005000000237487257
0.0062529039569199085,0.0062529039569199085,0.007186439819633961,0.007186439819633961,0.0005000000237487257
0.006246586795896292,0.006246586795896292,0.0072500864043831825,0.0072500864043831825,0.0005000000237487257
0.006263062823563814,0.006263062823563814,0.007157093845307827,0.007157093845307827,0.0005000000237487257
0.006200753152370453,0.006200753152370453,0.007079630624502897,0.007079630624502897,0.0005000000237487257
0.006174969021230936,0.006174969021230936,0.006988445296883583,0.006988445296883583,0.0005000000237487257
0.006149635650217533,0.006149635650217533,0.0070247952826321125,0.0070247952826321125,0.0005000000237487257
0.006133527960628271,0.006133527960628271,0.007024073041975498,0.007024073041975498,0.0005000000237487257
0.006171809043735266,0.006171809043735266,0.00701222475618124,0.00701222475618124,0.0005000000237487257
0.00613397965207696,0.00613397965207696,0.006966054905205965,0.006966054905205965,0.0005000000237487257
0.006130875088274479,0.006130875088274479,0.0071549201384186745,0.0071549201384186745,0.0005000000237487257
0.006000221706926823,0.006000221706926823,0.0069486522115767,0.0069486522115767,0.0002500000118743628
0.006070408504456282,0.006070408504456282,0.00709781888872385,0.00709781888872385,0.0002500000118743628
0.006011283490806818,0.006011283490806818,0.006914706900715828,0.006914706900715828,0.0002500000118743628
0.005967340432107449,0.005967340432107449,0.007013650611042976,0.007013650611042976,0.0002500000118743628
0.005993745755404234,0.005993745755404234,0.007068745791912079,0.007068745791912079,0.0002500000118743628
0.006005329545587301,0.006005329545587301,0.006977100390940905,0.006977100390940905,0.0001250000059371814
0.005954141728579998,0.005954141728579998,0.006996632553637028,0.006996632553637028,0.0001250000059371814
0.005913710221648216,0.005913710221648216,0.006944602355360985,0.006944602355360985,0.0001250000059371814
0.005957190413028002,0.005957190413028002,0.006934219505637884,0.006934219505637884,0.0001250000059371814
0.005967653822153807,0.005967653822153807,0.006957459729164839,0.006957459729164839,0.0001250000059371814
0.005970468744635582,0.005970468744635582,0.006987242493778467,0.006987242493778467,6.25000029685907e-05
0.005921673495322466,0.005921673495322466,0.006974291987717152,0.006974291987717152,6.25000029685907e-05
0.005953717045485973,0.005953717045485973,0.0069516380317509174,0.0069516380317509174,6.25000029685907e-05
0.00591166689991951,0.00591166689991951,0.00694054551422596,0.00694054551422596,6.25000029685907e-05
0.005898956675082445,0.005898956675082445,0.006964850705116987,0.006964850705116987,6.25000029685907e-05
0.0059545873664319515,0.0059545873664319515,0.006936718709766865,0.006936718709766865,3.125000148429535e-05
0.005902179982513189,0.005902179982513189,0.006939726881682873,0.006939726881682873,3.125000148429535e-05
0.005893160123378038,0.005893160123378038,0.006929709110409021,0.006929709110409021,3.125000148429535e-05
0.005893126130104065,0.005893126130104065,0.006938064470887184,0.006938064470887184,3.125000148429535e-05
0.005892250221222639,0.005892250221222639,0.006938183214515448,0.006938183214515448,3.125000148429535e-05
0.005854266230016947,0.005854266230016947,0.006930231116712093,0.006930231116712093,1.5625000742147677e-05
0.0058597382158041,0.0058597382158041,0.006933770142495632,0.006933770142495632,1.5625000742147677e-05
0.005862312391400337,0.005862312391400337,0.006930427625775337,0.006930427625775337,1.5625000742147677e-05
