loss,mean_squared_error,val_loss,val_mean_squared_error
0.03875478357076645,0.030731676146388054,0.03911115974187851,0.03648662194609642
0.0318731889128685,0.030031636357307434,0.03763371706008911,0.03628677874803543
0.031046973541378975,0.029948169365525246,0.03701064735651016,0.036116790026426315
0.030710719525814056,0.029932379722595215,0.03720349818468094,0.036533940583467484
0.03045252524316311,0.029825450852513313,0.03637212514877319,0.035801295191049576
0.030200541019439697,0.0296542476862669,0.0365695022046566,0.0360710509121418
0.030233673751354218,0.029735609889030457,0.03655257448554039,0.036058779805898666
0.030039343982934952,0.029535584151744843,0.03697448596358299,0.03646684065461159
0.029862171038985252,0.029347442090511322,0.03721194341778755,0.036674682050943375
0.029753921553492546,0.02921459637582302,0.03698493912816048,0.0364188589155674
0.029558837413787842,0.028985563665628433,0.03594306856393814,0.0353594534099102
0.029597289860248566,0.029026256874203682,0.035856883972883224,0.03527657315135002
0.029301472008228302,0.028717340901494026,0.0354158878326416,0.03479503095149994
0.029532648622989655,0.028932280838489532,0.035262852907180786,0.03466149792075157
0.029211441054940224,0.028603138402104378,0.03521442413330078,0.03456680849194527
0.029161222279071808,0.028501123189926147,0.0353572778403759,0.03471057116985321
0.029065990820527077,0.02841043472290039,0.035207949578762054,0.03451630473136902
0.02907721884548664,0.028396889567375183,0.03506726399064064,0.03438861295580864
0.028837088495492935,0.02811884693801403,0.035506170243024826,0.034771837294101715
0.028755024075508118,0.028018146753311157,0.035091713070869446,0.0343385711312294
0.028654662892222404,0.02791990339756012,0.03482730686664581,0.034077126532793045
0.02876303158700466,0.027987690642476082,0.03472806513309479,0.03400002047419548
0.028506649658083916,0.027785535901784897,0.034681715071201324,0.033968955278396606
0.028567088767886162,0.027852240949869156,0.03464679792523384,0.03394069895148277
0.02868838608264923,0.02797503024339676,0.034548647701740265,0.03384768217802048
0.028461528941988945,0.027748271822929382,0.034349411725997925,0.033665940165519714
0.028427859768271446,0.027746476233005524,0.03460225090384483,0.03387325629591942
0.028421668335795403,0.02770833484828472,0.03482766076922417,0.03415004909038544
0.028377296403050423,0.027694806456565857,0.03437745198607445,0.033711787313222885
0.028227481991052628,0.027546986937522888,0.034491442143917084,0.03383940830826759
0.028330594301223755,0.02765883505344391,0.03526106849312782,0.03461262583732605
