loss,mean_squared_error,val_loss,val_mean_squared_error
0.03933090344071388,0.03100549802184105,0.03926045820116997,0.03626605495810509
0.032493285834789276,0.030344650149345398,0.03769359365105629,0.036112889647483826
0.03141499683260918,0.030136212706565857,0.03725707530975342,0.036214668303728104
0.03070940636098385,0.029823830351233482,0.036675482988357544,0.03590957820415497
0.03037237748503685,0.02967906929552555,0.03670689836144447,0.03608491271734238
0.030517639592289925,0.02993955835700035,0.03679651394486427,0.036237750202417374
0.030234219506382942,0.029683174565434456,0.036217257380485535,0.03569032996892929
0.029957016929984093,0.029444042593240738,0.038115937262773514,0.03756698966026306
0.029898036271333694,0.029370129108428955,0.03596489131450653,0.03544769436120987
0.02967691980302334,0.02914039045572281,0.037409283220767975,0.036864135414361954
0.029698552563786507,0.029156500473618507,0.0364307276904583,0.03588080778717995
0.029514752328395844,0.028955284506082535,0.036181703209877014,0.035610098391771317
0.02939583919942379,0.02882024273276329,0.03557202219963074,0.03497996926307678
0.0295005664229393,0.02892358973622322,0.03626886382699013,0.03568157181143761
0.02916623465716839,0.02856535091996193,0.03563040867447853,0.03504275530576706
0.029354291036725044,0.02872144617140293,0.035126131027936935,0.03451851010322571
0.02923206239938736,0.028598517179489136,0.03518308699131012,0.034526146948337555
0.028977947309613228,0.028330260887742043,0.03551730141043663,0.03483200445771217
0.028911039233207703,0.028220731765031815,0.034964289516210556,0.03425026312470436
0.02891448326408863,0.028188422322273254,0.03545548394322395,0.03475447744131088
0.028768885880708694,0.028070764616131783,0.03458110988140106,0.033843766897916794
0.028566021472215652,0.027829376980662346,0.03469808027148247,0.03399469330906868
0.028719589114189148,0.027998508885502815,0.03479493409395218,0.034110814332962036
0.02859162725508213,0.027907703071832657,0.03454383835196495,0.03383183851838112
0.0284603051841259,0.027747374027967453,0.03589631989598274,0.03519437462091446
0.028406305238604546,0.02770359255373478,0.03487284481525421,0.0341559462249279
0.02842492237687111,0.02772928588092327,0.034425292164087296,0.03374546393752098
0.028438750654459,0.027757292613387108,0.034576933830976486,0.0339122973382473
0.028516696766018867,0.027841227129101753,0.0342654213309288,0.033604945987463
0.02824977971613407,0.027595454826951027,0.03501024842262268,0.03435546159744263
0.02851291373372078,0.027857620269060135,0.035000838339328766,0.03436911851167679
0.028471162542700768,0.02782377228140831,0.03516973927617073,0.03452969714999199
0.02817111276090145,0.027533208951354027,0.034637510776519775,0.03399067372083664
0.02830883301794529,0.027639947831630707,0.03463510796427727,0.03400778770446777
0.02817845717072487,0.02755950577557087,0.03422049060463905,0.033602483570575714
0.028174148872494698,0.027532875537872314,0.03512928634881973,0.03449597954750061
0.028270957991480827,0.027636466547846794,0.03459750488400459,0.033984579145908356
0.028080200776457787,0.02746681123971939,0.034673623740673065,0.03405758738517761
0.02824610285460949,0.0276201032102108,0.03428342193365097,0.03366316482424736
0.028131145983934402,0.02750602923333645,0.03442184999585152,0.03380332514643669
0.02810600958764553,0.02750299498438835,0.03424417972564697,0.0336286760866642
0.028113188222050667,0.0275057852268219,0.03458161652088165,0.033994242548942566
0.02810533344745636,0.027509234845638275,0.0342714861035347,0.0337001197040081
0.028252750635147095,0.02767544612288475,0.03548711538314819,0.034899793565273285
0.027852308005094528,0.02724684402346611,0.03440780192613602,0.033821940422058105
0.028354685753583908,0.027740953490138054,0.03426746279001236,0.03367539495229721
0.027984708547592163,0.027395235374569893,0.034463733434677124,0.033868927508592606
0.02801497094333172,0.027425996959209442,0.03580525889992714,0.035212934017181396
0.028165044263005257,0.027582736685872078,0.03456936031579971,0.03399033099412918
0.027999762445688248,0.02741401083767414,0.034225527197122574,0.03363185003399849
