loss,mean_squared_error,val_loss,val_mean_squared_error
0.006811056286096573,0.006811056286096573,0.007961190305650234,0.007961190305650234
0.0064913928508758545,0.0064913928508758545,0.00735301710665226,0.00735301710665226
0.006329525262117386,0.006329525262117386,0.007188298739492893,0.007188298739492893
0.00628738384693861,0.00628738384693861,0.007229866459965706,0.007229866459965706
0.0062568471767008305,0.0062568471767008305,0.0070897843688726425,0.0070897843688726425
0.00618065195158124,0.00618065195158124,0.007055238820612431,0.007055238820612431
0.006174369715154171,0.006174369715154171,0.00718607846647501,0.00718607846647501
0.0061023542657494545,0.0061023542657494545,0.006985512096434832,0.006985512096434832
0.006083844229578972,0.006083844229578972,0.007048497907817364,0.007048497907817364
0.0060933781787753105,0.0060933781787753105,0.007059403229504824,0.007059403229504824
0.0060793631710112095,0.0060793631710112095,0.0070626563392579556,0.0070626563392579556
0.006055098958313465,0.006055098958313465,0.006953584495931864,0.006953584495931864
0.006048399489372969,0.006048399489372969,0.007209013681858778,0.007209013681858778
0.006019440479576588,0.006019440479576588,0.0070762308314442635,0.0070762308314442635
0.006026160903275013,0.006026160903275013,0.007196848746389151,0.007196848746389151
0.006037730723619461,0.006037730723619461,0.007090033032000065,0.007090033032000065
0.0060225436463952065,0.0060225436463952065,0.007008913438767195,0.007008913438767195
0.006003098096698523,0.006003098096698523,0.0068613993935287,0.0068613993935287
0.006021232809871435,0.006021232809871435,0.006853132043033838,0.006853132043033838
0.005963877309113741,0.005963877309113741,0.007188165560364723,0.007188165560364723
