loss,mean_squared_error,val_loss,val_mean_squared_error
0.007007948122918606,0.007007948122918606,0.007573547773063183,0.007573547773063183
0.006598575972020626,0.006598575972020626,0.007469395641237497,0.007469395641237497
0.0064539252780377865,0.0064539252780377865,0.007478383369743824,0.007478383369743824
0.0063956743106245995,0.0063956743106245995,0.007422946859151125,0.007422946859151125
0.006329679861664772,0.006329679861664772,0.007366362027823925,0.007366362027823925
0.0063426317647099495,0.0063426317647099495,0.007382429204881191,0.007382429204881191
0.0062491558492183685,0.0062491558492183685,0.007306769490242004,0.007306769490242004
0.006156798452138901,0.006156798452138901,0.007479971740394831,0.007479971740394831
0.006137239281088114,0.006137239281088114,0.007267710752785206,0.007267710752785206
0.0061053005047142506,0.0061053005047142506,0.007157164625823498,0.007157164625823498
0.006109734997153282,0.006109734997153282,0.007184813730418682,0.007184813730418682
0.006066182628273964,0.006066182628273964,0.0071139587089419365,0.0071139587089419365
0.006069662980735302,0.006069662980735302,0.007127630058676004,0.007127630058676004
0.006038186140358448,0.006038186140358448,0.007266628090292215,0.007266628090292215
0.0061070481315255165,0.0061070481315255165,0.00724640442058444,0.00724640442058444
0.006064407993108034,0.006064407993108034,0.007089205551892519,0.007089205551892519
0.006020748987793922,0.006020748987793922,0.007098626811057329,0.007098626811057329
0.006048023235052824,0.006048023235052824,0.007056034170091152,0.007056034170091152
0.006034824997186661,0.006034824997186661,0.007066813763231039,0.007066813763231039
0.006030524615198374,0.006030524615198374,0.00706090172752738,0.00706090172752738
