loss,mean_squared_error,val_loss,val_mean_squared_error
0.015236266888678074,0.006891992408782244,0.01058171782642603,0.007560767699033022
0.008602059446275234,0.006436258554458618,0.009402159601449966,0.007816290482878685
0.0076913051307201385,0.006444139406085014,0.008432822301983833,0.007463819347321987
0.00713954446837306,0.006343195680528879,0.008006516844034195,0.007369563449174166
0.0068611097522079945,0.0063172513619065285,0.007877872325479984,0.007423716597259045
0.00667962059378624,0.0062647610902786255,0.007639511022716761,0.007274924777448177
0.006560298148542643,0.006224611308425665,0.007722583599388599,0.007411400321871042
0.006497893948107958,0.006200139876455069,0.007508399896323681,0.007221308071166277
0.006458318792283535,0.006186612416058779,0.0076216356828808784,0.0073463814333081245
0.0063906265422701836,0.006136300042271614,0.007423849776387215,0.007145117036998272
0.006416427902877331,0.006157533265650272,0.007456299848854542,0.007210950367152691
0.006398081313818693,0.006150208413600922,0.00753022450953722,0.007280115503817797
0.00634359335526824,0.00609041191637516,0.0074838874861598015,0.00723857618868351
0.006417865864932537,0.006168871186673641,0.007360082119703293,0.0071210856549441814
0.006309648044407368,0.006071529351174831,0.00734101003035903,0.007105616852641106
0.006346301641315222,0.006112763658165932,0.007442606147378683,0.007222658954560757
0.0063386401161551476,0.006105153821408749,0.0073694163002073765,0.0071540530771017075
0.006335140205919743,0.006111541762948036,0.0073475041426718235,0.007112731691449881
0.0063295490108430386,0.006100574508309364,0.00741515913978219,0.0071923681534826756
0.00634384248405695,0.006120965350419283,0.007333762478083372,0.00710592046380043
0.00630739564076066,0.006090467795729637,0.0073057739064097404,0.007068791426718235
0.006333313416689634,0.0061051733791828156,0.00729421665892005,0.0070831323973834515
0.006296542473137379,0.006080018822103739,0.0073682512156665325,0.007141999434679747
0.006313751917332411,0.006093783304095268,0.007387759629637003,0.007181612774729729
0.006303742527961731,0.006094098091125488,0.007293499540537596,0.007087568286806345
0.006279445253312588,0.0060706427320837975,0.00743083655834198,0.0072429548017680645
0.006321043707430363,0.0061172847636044025,0.007267073728144169,0.00705573009327054
0.006310733966529369,0.006105593405663967,0.0073067559860646725,0.007097617257386446
0.006291261408478022,0.006082512903958559,0.007263353560119867,0.007067622151225805
0.006253534462302923,0.0060535999946296215,0.007283775135874748,0.007077828049659729
0.0062730214558541775,0.006071855779737234,0.0072916834615170956,0.007103572133928537
0.006252989638596773,0.00605211965739727,0.0073989275842905045,0.007199789863079786
0.006247274111956358,0.006049208343029022,0.0073022982105612755,0.007090751081705093
0.006325731985270977,0.006116623990237713,0.0073905703611671925,0.007195822894573212
0.00628598453477025,0.006081471219658852,0.007281410042196512,0.007101055234670639
0.006230564322322607,0.006037995684891939,0.007269580382853746,0.007073736283928156
0.006305266637355089,0.006109596695750952,0.007308625616133213,0.0071062808856368065
0.006236327812075615,0.006054242607206106,0.0072515616193413734,0.0070518022403120995
0.006248581223189831,0.006055409554392099,0.007234728429466486,0.007041772827506065
0.006241207011044025,0.006047587841749191,0.007311425171792507,0.007130335550755262
0.006220210809260607,0.006031097378581762,0.007267427165061235,0.007073946297168732
0.006233569234609604,0.006044653709977865,0.0072183492593467236,0.007026485167443752
0.006252890452742577,0.006054013501852751,0.007302432786673307,0.007113734260201454
0.006272536236792803,0.006087339948862791,0.0072828116826713085,0.0071060312911868095
0.006214761640876532,0.006031323689967394,0.0074948337860405445,0.007310476619750261
0.006251493468880653,0.006069517694413662,0.007290929090231657,0.007108969613909721
0.006223758216947317,0.0060409065335989,0.007347986102104187,0.007164136040955782
0.006199718918651342,0.006014311220496893,0.0072538903914391994,0.007074538618326187
0.006237003952264786,0.006059424020349979,0.00728605454787612,0.007115640211850405
0.006225277204066515,0.006038236897438765,0.007296798285096884,0.007105494383722544
0.006218732334673405,0.006034382153302431,0.007269085384905338,0.007095021195709705
0.0062386272475123405,0.00606560381129384,0.007308067753911018,0.007140565663576126
0.006193827372044325,0.006020183674991131,0.007199442945420742,0.007029620464891195
0.006169033236801624,0.005988559685647488,0.007227819412946701,0.007051992695778608
0.006197628565132618,0.006025959737598896,0.007225576788187027,0.007058295421302319
0.006200610194355249,0.006035205442458391,0.007187078706920147,0.007023640908300877
0.0061833737418055534,0.006017856299877167,0.007312173023819923,0.0071487873792648315
0.006221024785190821,0.006050807423889637,0.007256668992340565,0.007091377396136522
0.006136514246463776,0.005967711564153433,0.007185902446508408,0.007013692520558834
0.006199631839990616,0.006031503435224295,0.007242640946060419,0.007079592905938625
0.006199404131621122,0.006031924858689308,0.007270075846463442,0.00711011840030551
0.006165490485727787,0.006005452945828438,0.007213839795440435,0.007046710234135389
0.006194593384861946,0.006034704390913248,0.007220352068543434,0.007058859337121248
0.006170348729938269,0.006005978211760521,0.007214746903628111,0.00705338828265667
0.006168845109641552,0.006011308636516333,0.007191094104200602,0.007038889452815056
0.006169401574879885,0.006010052748024464,0.0072508580051362514,0.00709686940535903
0.006176975555717945,0.00602349266409874,0.007192999590188265,0.00702633848413825
0.006127789616584778,0.005966356489807367,0.007231966592371464,0.0070762308314442635
0.006149151362478733,0.00599285215139389,0.007349641993641853,0.0071817608550190926
0.00615712022408843,0.005995138082653284,0.007212902419269085,0.007055322173982859
0.006163646001368761,0.006009832955896854,0.007216663099825382,0.0070614744909107685
0.006155696231871843,0.006004292983561754,0.007192410994321108,0.007031792309135199
0.0061143869534134865,0.005960001144558191,0.007212466094642878,0.007057699374854565
0.0061676460318267345,0.006015487480908632,0.0073150526732206345,0.007164789829403162
0.006189273204654455,0.006043177098035812,0.007324951235204935,0.007175809238106012
0.006136956624686718,0.0059855300933122635,0.007193727418780327,0.007028630468994379
0.006175182294100523,0.006024004891514778,0.007234170567244291,0.007081641349941492
0.006171431392431259,0.006024609319865704,0.007207692135125399,0.007050752639770508
0.006179892923682928,0.006032293196767569,0.007175277452915907,0.007025106344372034
0.006122066173702478,0.005973137449473143,0.007323376834392548,0.007178328465670347
0.006132788024842739,0.005984162446111441,0.007329655345529318,0.007176598068326712
0.0061252303421497345,0.005972792860120535,0.007211144547909498,0.007069121580570936
0.006165628787130117,0.0060190362855792046,0.0071504185907542706,0.007011984474956989
0.006157349795103073,0.006015685386955738,0.00717089744284749,0.0070146615616977215
0.006132473703473806,0.005988765507936478,0.00720654521137476,0.00706388708204031
0.006173364352434874,0.006029882468283176,0.007192844990640879,0.007054370362311602
0.006166268605738878,0.006026707589626312,0.007225786801427603,0.007094929926097393
0.006173864938318729,0.006028689444065094,0.0072066099382936954,0.00706272479146719
0.006128173321485519,0.005981205962598324,0.007342122960835695,0.0072037274949252605
0.006094492971897125,0.005954098887741566,0.007195522077381611,0.007055694703012705
0.006117667071521282,0.005974155850708485,0.007146026473492384,0.007005978841334581
0.006130730267614126,0.005984417628496885,0.007292360998690128,0.007161093410104513
0.00615017581731081,0.0060125431045889854,0.007246536202728748,0.0071072569116950035
0.006201576441526413,0.006066673435270786,0.00724521791562438,0.0071139647625386715
0.006109921727329493,0.0059709674678742886,0.007188532035797834,0.007060856092721224
0.006099233869463205,0.005961908958852291,0.007171801757067442,0.007034116890281439
0.006112151779234409,0.005974619649350643,0.007426296826452017,0.007278164848685265
0.006150302942842245,0.006009702570736408,0.007207171991467476,0.007070986088365316
0.006124323699623346,0.005985225085169077,0.007207315415143967,0.007071461994200945
0.0061197830364108086,0.005985555239021778,0.00729480991140008,0.007154360413551331
